"UniqueCellID","Group","Poon_et_al_2022_nat_immunol_Human_Lung_CD4_TRM","Poon_et_al_2022_nat_immunol_Human_Skin_CD4_TRM","Poon_et_al_2022_nat_immunol_Human_jejunum_CD4_TRM","Zhang_2022_Gut_Human_Liver_HBV_infiltrating_CD4","Zheng_2017_Cell_Human_HCC_infiltrating_CD4","Argyriou_2022_Nat_Comm_Human_Synovial_tissues_TPH","Law_et_al_2024_Nature_Human_Synovial_tissues_TPH"
"huDistalExp4_plate10_BC51","huDistalExp4_plate10_BC51","SARS-CoV-2",0.110839616782236,-0.129497042039095,-0.0865413527714782,0.196082188468509,0.13256508640234,0.11325284590719,0.221352880053909
"huDistalExp4_plate10_BC78","huDistalExp4_plate10_BC78","H1N1",-0.191625920570616,0.118396377196461,-0.156564983110099,0.117410740541157,0.166617224655795,-0.114173502716421,0.0410557039795648
"huDistalExp4_plate10_BC2","huDistalExp4_plate10_BC2","C.ALB",0.123156661200017,0.138726592046972,-0.088251404856749,0.423253350002252,0.142083102873923,0.0598442840297727,0.121546149316706
"huDistalExp4_plate10_BC40","huDistalExp4_plate10_BC40","H1N1",0.208517935021572,0.170568042064591,0.0981049349339652,0.213903931574929,0.267425820766743,0.208585012204198,0.353040403732545
"huDistalExp4_plate10_BC63","huDistalExp4_plate10_BC63","H1N1",0.0484601203350226,-0.0282767698871252,-0.110001348925833,0.210254557646034,0.195918344536003,0.0518731713093507,0.139350345713747
"huDistalExp4_plate10_BC7","huDistalExp4_plate10_BC7","SARS-CoV-2",0.348887950544397,0.111411438704087,0.018726203506006,0.36735965300027,0.314238148069645,0.273398055884928,0.241366864990098
"huDistalExp4_plate10_BC70","huDistalExp4_plate10_BC70","H1N1",0.122981813739925,0.140595244861378,0.0656506281728514,0.196384615482135,0.306948369002112,0.209102588879311,0.336517111188558
"huDistalExp4_plate10_BC61","huDistalExp4_plate10_BC61","SARS-CoV-2",0.0620911893564456,0.104434767933819,0.0304168306543653,0.106053947078535,0.229220646741665,0.0199779700136178,0.170783855475871
"huDistalExp4_plate10_BC8","huDistalExp4_plate10_BC8","C.ALB",0.448080820403742,0.194160775304824,0.266672959673006,0.132566634112256,0.223567243499233,0.225891899230764,0.251465791229288
"huDistalExp4_plate10_BC9","huDistalExp4_plate10_BC9","H1N1",0.000897592251905444,0.104416120901381,-0.101076005865692,-0.0939254319505147,0.173749064760901,-0.180672091525736,-0.0657738013181381
"huDistalExp4_plate10_BC6","huDistalExp4_plate10_BC6","C.ALB",0.334551378610296,0.209370808610658,0.0767695427392854,0.109052992201004,0.284122618600136,0.177267339031463,0.271015212629701
"huDistalExp4_plate10_BC49","huDistalExp4_plate10_BC49","SARS-CoV-2",-0.0387599917045437,0.0832960153541475,-0.0447891574156939,0.399604621911808,0.145401280643513,-0.0415702577841712,-0.224361519423898
"huDistalExp4_plate10_BC43","huDistalExp4_plate10_BC43","C.ALB",0.282797185073065,0.0686926676324322,0.0797784139035617,0.118182845687261,0.187408334181853,-0.0173132104719265,0.115695221521656
"huDistalExp4_plate10_BC4","huDistalExp4_plate10_BC4","SARS-CoV-2",0.12929990399531,0.07152451473151,-0.140137227852876,0.181957015001127,0.159862582302383,0.164329698098813,0.126498774600281
"huDistalExp4_plate10_BC25","huDistalExp4_plate10_BC25","H1N1",-0.0417715545867324,0.02929998875114,-0.027019407564446,0.104558118752843,0.241553460892731,-0.0711091551396223,-0.000244071649009303
"huDistalExp4_plate10_BC85","huDistalExp4_plate10_BC85","SARS-CoV-2",0.0369524319656337,-0.120498192808469,0.0870429010149181,0.198624534785058,0.120727177889806,-0.000897826032855487,0.00908345032860292
"huDistalExp4_plate10_BC60","huDistalExp4_plate10_BC60","SARS-CoV-2",0.0227280101390674,-0.166190131488252,-0.0943256400920088,0.0654024006170548,-0.0371415629703844,-0.120566436092536,-0.0777921384974605
"huDistalExp4_plate10_BC76","huDistalExp4_plate10_BC76","SARS-CoV-2",0.252927757574559,0.0580071961834697,-0.0161325908331469,0.320274184581857,0.317001988305051,0.00220649177437804,0.113853708442689
"huDistalExp4_plate10_BC56","huDistalExp4_plate10_BC56","H1N1",-0.158744181580664,0.00683454768627645,-0.0826287494633314,0.231182567962797,0.123299350541563,0.0483900034376552,-0.0386826352818188
"huDistalExp4_plate10_BC67","huDistalExp4_plate10_BC67","C.ALB",0.102821942334853,0.026012137505429,-0.0798088695964292,0.246041368919803,0.188949150673198,0.160582073793124,0.0788042823899434
"huDistalExp4_plate10_BC29","huDistalExp4_plate10_BC29","H1N1",0.171023484895597,0.250556212723461,0.0341089325356808,0.333980780807216,0.363385925529176,0.219570641011144,0.0676596213256632
"huDistalExp4_plate11_BC55","huDistalExp4_plate11_BC55","Auto-reactivity",-0.0113770285281422,0.0285942300686051,-0.0723690483029157,0.0256450325788679,0.141888926164381,0.201036751927664,0.273814621847586
"huDistalExp4_plate11_BC26","huDistalExp4_plate11_BC26","Auto-reactivity",-0.0460010954147873,0.0235250756517676,-0.119529012446229,0.249378099309239,0.118801015475704,0.0304745664932852,-0.00103785186776417
"huDistalExp4_plate11_BC59","huDistalExp4_plate11_BC59","Auto-reactivity",-0.135232146884379,-0.206341030349051,-0.320500034556316,0.140744008502389,0.0114385582180553,-0.0738350827102727,0.00407388763688665
"huDistalExp4_plate11_BC18","huDistalExp4_plate11_BC18","Auto-reactivity",-0.0275555427728614,0.0370366605632524,-0.0199300164765575,0.411937652509813,0.212020710713127,-0.0814096608753939,-0.0901476014840282
"huDistalExp4_plate11_BC54","huDistalExp4_plate11_BC54","Auto-reactivity",0.0248692245037707,0.127788575469561,0.018118515516091,0.3338653708427,0.45303237442458,0.300004241974338,0.222158089631917
"huDistalExp4_plate11_BC20","huDistalExp4_plate11_BC20","Auto-reactivity",0.258561390894446,0.118092913483279,0.0832199875574326,0.300119252171869,0.190459604040733,0.0208743963540062,0.0385566551241769
"huDistalExp4_plate11_BC57","huDistalExp4_plate11_BC57","Auto-reactivity",0.227428990268031,0.286764025139301,0.0105175147282739,0.314295496509662,0.243702598256445,0.357273256338959,0.172770393744971
"huDistalExp4_plate11_BC7","huDistalExp4_plate11_BC7","Auto-reactivity",0.272799076876435,0.249828922659682,0.0490246807012299,0.32620440812504,0.247796534230985,0.190036735600279,0.0758170465366633
"huDistalExp4_plate11_BC38","huDistalExp4_plate11_BC38","Auto-reactivity",0.223649205666184,0.275444397529226,0.154399441590385,0.277468807406897,0.135775464396133,0.166651994890023,-0.120387669764519
"huDistalExp4_plate11_BC16","huDistalExp4_plate11_BC16","Auto-reactivity",0.30282228254512,0.319246801380847,0.191345668031501,0.228428280016512,0.175085953110973,0.234682518818624,-0.0746675793569418
"huDistalExp4_plate11_BC13","huDistalExp4_plate11_BC13","Auto-reactivity",0.074464945074084,0.195892867987078,0.090684213558911,0.435027747987322,0.354377069247921,0.0519680910718254,0.081981275273732
"huDistalExp4_plate11_BC67","huDistalExp4_plate11_BC67","Auto-reactivity",0.457014847406526,0.173947519771812,0.0443132494162142,0.556265262869545,0.256371823858867,0.253656238625379,0.258374258232625
"huDistalExp4_plate12_BC38","huDistalExp4_plate12_BC38","Auto-reactivity",0.146195144765828,0.204925183912015,0.221957757197647,0.285885822855939,0.136619377092029,0.174683399136301,0.319644972971122
"huDistalExp4_plate12_BC59","huDistalExp4_plate12_BC59","Auto-reactivity",-0.139211944003746,0.0453325196571731,-0.155256363180294,0.147159289970817,-0.00938766991617646,-0.176367463277312,-0.0867494720673828
"huDistalExp4_plate12_BC3","huDistalExp4_plate12_BC3","Auto-reactivity",0.0878499261464543,-0.174186572949183,-0.1994925900827,0.28874679252221,0.50909068959014,0.274378770475818,0.233601349216708
"huDistalExp4_plate12_BC70","huDistalExp4_plate12_BC70","Auto-reactivity",-0.126686062346118,0.0125983976769142,0.0326153577726931,0.288754637684157,0.187176765698515,0.166944805118053,0.0903159887428211
"huDistalExp4_plate12_BC26","huDistalExp4_plate12_BC26","Auto-reactivity",0.0281945339659065,0.0826223662615562,0.0562967073103038,0.227136601661955,0.188774981770844,-0.0401303110380267,0.0321704681976419
"huDistalExp4_plate12_BC54","huDistalExp4_plate12_BC54","Auto-reactivity",-0.110147409061108,-0.0566012779364469,-0.0614790839343275,0.349087445728835,0.266106164568124,0.0387846290858331,-0.00223162402453814
"huDistalExp4_plate12_BC51","huDistalExp4_plate12_BC51","Auto-reactivity",0.00199272490433855,0.0278722831173697,-0.0729484124929197,0.390026971063819,0.32286012443156,0.0550874602339352,0.220572997350971
"huDistalExp4_plate12_BC31","huDistalExp4_plate12_BC31","Auto-reactivity",0.0349748952834567,0.184656151933425,-0.13278413906199,0.256550431903262,0.25796057853008,0.137769819395549,0.128370499485664
"huDistalExp4_plate12_BC27","huDistalExp4_plate12_BC27","Auto-reactivity",-0.0162105256753011,0.223132515680319,0.00601025875486949,0.223372936462112,0.105760214716698,-0.00387125222927676,-0.0155930592459772
"huDistalExp4_plate12_BC28","huDistalExp4_plate12_BC28","Auto-reactivity",-0.0833189466999971,0.076207811840221,-0.223078392210045,0.286288154815222,0.38623739910106,0.0791625288470247,0.232705084524849
"huDistalExp4_plate12_BC18","huDistalExp4_plate12_BC18","Auto-reactivity",0.052444094337033,0.269337632556831,0.180488791723257,0.241332442206963,-0.0262559259127064,0.164030811397409,0.116192253827483
"huDistalExp4_plate12_BC56","huDistalExp4_plate12_BC56","Auto-reactivity",-0.199274118180337,0.0166435073226978,-0.179795772564427,0.121010407427066,0.0307723550596773,-0.191875750169884,0.0704215249729493
"huDistalExp4_plate12_BC39","huDistalExp4_plate12_BC39","Auto-reactivity",0.0229029174464406,0.0967743216863888,-0.0300811814225223,0.143623842194719,-0.0675279240828049,-0.147381361522513,-0.0350661577017134
"huDistalExp4_plate12_BC20","huDistalExp4_plate12_BC20","Auto-reactivity",-0.0399526037988525,0.0283640744381698,-0.122832143696417,0.289420148086151,0.316621875037722,0.0142409166887661,0.044623659531936
"huDistalExp4_plate12_BC1","huDistalExp4_plate12_BC1","Auto-reactivity",0.15377308478171,0.287320704147994,0.0368084450022984,0.290610978535634,0.217649712872121,0.19639506369684,0.162249880841988
"huDistalExp4_plate12_BC14","huDistalExp4_plate12_BC14","Auto-reactivity",0.119913016773328,0.26818543018112,0.259958752074563,0.311123692834301,0.0727462077217744,0.187025767849368,0.0613733967266832
"huDistalExp4_plate12_BC37","huDistalExp4_plate12_BC37","Auto-reactivity",0.208419069086958,0.262805445827693,-0.120348276389661,0.395169321309705,0.331176175650869,-0.0107754680000698,-0.0187092324753698
"huDistalExp4_plate12_BC30","huDistalExp4_plate12_BC30","Auto-reactivity",0.0406014505185698,0.0550559324196616,-0.180834352114349,0.533173514204575,0.481568547156231,0.0291605358815534,0.16538660588811
"huDistalExp4_plate12_BC24","huDistalExp4_plate12_BC24","Auto-reactivity",-0.189076866115493,-0.0617356556808815,-0.26104492342339,0.129019332316168,-0.0359549906962994,-0.138825195311685,-0.016040070080099
"huDistalExp4_plate12_BC4","huDistalExp4_plate12_BC4","Auto-reactivity",0.0608959256505891,-0.0149139527295263,-0.230617227240978,0.269692624036042,0.306690237608962,0.0998399674948557,0.265685065850933
"huDistalExp4_plate12_BC32","huDistalExp4_plate12_BC32","Auto-reactivity",0.152702387969632,0.289709641249829,-0.0221803128121608,0.241683587409642,0.28151013379415,0.0924588601815856,0.077810929196228
"huDistalExp4_plate12_BC6","huDistalExp4_plate12_BC6","Auto-reactivity",0.221341234306545,-0.022472106415494,0.0488887173155225,0.51644338981243,0.33626916265948,0.160903185224362,0.289837393887007
"huDistalExp4_plate12_BC11","huDistalExp4_plate12_BC11","Auto-reactivity",0.113367856801692,0.0877318693002632,0.118469070681444,0.173054986618571,-0.0214870282232183,-0.0380637524387247,-0.0128656982517198
"huDistalExp4_plate12_BC44","huDistalExp4_plate12_BC44","Auto-reactivity",-0.139134367682232,0.312691948318537,0.0669034578075777,0.181597204979103,-0.0530762127013818,-0.0527443149853428,-0.0195641487798538
"huDistalExp4_plate12_BC65","huDistalExp4_plate12_BC65","Auto-reactivity",-0.060495346001823,0.0083751159831712,-0.0152557590268679,0.442480856619559,0.122975986524021,0.171269999863669,0.0252317057211432
"huDistalExp4_plate13_BC70","huDistalExp4_plate13_BC70","C.ALB",0.27736598782582,0.286966555207599,0.0368820664500865,0.16822325050406,0.0774080451101136,0.0557722113873305,0.00616820518135419
"huDistalExp4_plate13_BC26","huDistalExp4_plate13_BC26","C.ALB",-0.016120340494711,0.152844779838655,-0.0927331772018425,0.210576369893799,0.0311111652712498,0.00184000076253543,0.106592291370166
"huDistalExp4_plate13_BC38","huDistalExp4_plate13_BC38","C.ALB",0.124906249860117,0.153854918628546,0.0647323700511185,0.10649622482351,-0.0736393047325681,-0.100012182343687,0.0772492919728571
"huDistalExp4_plate13_BC59","huDistalExp4_plate13_BC59","C.ALB",0.0795873256447509,0.0623666714526298,-0.095823060854177,0.0625708966856175,0.0963407002808504,-0.105966144150965,0.111807838459329
"huDistalExp4_plate13_BC3","huDistalExp4_plate13_BC3","C.ALB",0.141471015499822,0.0134931931301339,0.0976410011571662,0.198850683171582,0.0853786862392165,0.0559752744677398,0.232764026339927
"huDistalExp4_plate13_BC21","huDistalExp4_plate13_BC21","C.ALB",0.129722838832829,0.252194541755394,0.0778133356554059,0.162519603829191,-0.123028216369048,-0.066642404598489,-0.139929384606839
"huDistalExp4_plate13_BC55","huDistalExp4_plate13_BC55","H1N1",-0.00438339522829245,0.247264580248475,0.0143217493928658,0.0825925558852654,0.216162456002716,-0.0701526531469238,0.234257010463039
"huDistalExp4_plate13_BC31","huDistalExp4_plate13_BC31","SARS-CoV-2",-0.167973396986206,0.179861174113236,-0.164831227707405,0.0860200441499406,-0.107288471383399,-0.117814144423039,-0.118191998130242
"huDistalExp4_plate13_BC51","huDistalExp4_plate13_BC51","C.ALB",0.365785079529119,0.491088013669923,0.284890506177416,0.314652203408621,0.200790811900422,0.29559614842943,0.334016842711777
"huDistalExp4_plate13_BC1","huDistalExp4_plate13_BC1","H1N1",0.058865526168481,0.22673120699839,0.051169780844471,0.0231428981089418,0.0781479852390735,-0.207470859129021,-0.0131733726543536
"huDistalExp4_plate13_BC60","huDistalExp4_plate13_BC60","C.ALB",0.465155481318046,0.20626079552251,0.217453484577812,0.239872409901497,0.0889496310114631,0.442918361188116,0.339976159627886
"huDistalExp4_plate13_BC65","huDistalExp4_plate13_BC65","C.ALB",0.0159953078860329,-0.023592738450103,-0.0696233580055389,0.159016794352333,0.0904367733547105,0.100515473353594,0.175949299341
"huDistalExp4_plate13_BC67","huDistalExp4_plate13_BC67","C.ALB",0.0553963422660725,0.179613351342247,-0.0351482843614673,0.145095584507691,0.117660169830734,0.0695527705226929,0.15985293285529
"huDistalExp4_plate13_BC79","huDistalExp4_plate13_BC79","C.ALB",0.152058688644981,0.274731238815424,0.15010460395063,0.11100833852139,0.104652916361155,-0.0428410265975632,-0.0484954383999726
"huDistalExp4_plate13_BC20","huDistalExp4_plate13_BC20","C.ALB",-0.0510714397901147,0.23939528461959,-0.0337332755602037,0.0914808880812643,0.0223924674083891,-0.0216046065370428,-0.0712849071812166
"huDistalExp4_plate13_BC69","huDistalExp4_plate13_BC69","C.ALB",-0.0327366766239117,0.205776932861411,-0.0800021781290876,0.0880341230913668,-0.0747185506972261,0.00133560352410589,-0.0468801125016778
"huDistalExp4_plate13_BC54","huDistalExp4_plate13_BC54","C.ALB",0.268641643873666,0.41020277246699,0.0182036201788944,0.329248237832662,0.151889899740277,0.0890430895168384,0.267353935617101
"huDistalExp4_plate13_BC43","huDistalExp4_plate13_BC43","C.ALB",-0.134492231632212,0.0737487678070786,0.0115730802635445,0.298403355517394,0.107741229593142,0.147390011382591,-0.0155134776135183
"huDistalExp4_plate13_BC39","huDistalExp4_plate13_BC39","C.ALB",0.151827375022584,0.192702935093861,-0.0914459712489845,0.260766197031691,0.0355429275359282,0.0518167189399704,0.0769714969456614
"huDistalExp4_plate13_BC7","huDistalExp4_plate13_BC7","C.ALB",0.065936687451433,-0.0112797490569833,0.0376241297258543,0.0808048676522182,0.0439435037592629,-0.0410618153580692,0.0602024619892683
"huDistalExp4_plate13_BC14","huDistalExp4_plate13_BC14","C.ALB",0.293045416124113,0.303076764376148,0.169829073267817,0.090210766297562,-0.0209596399400187,-0.0198531056405519,0.0891336053490932
"huDistalExp4_plate13_BC28","huDistalExp4_plate13_BC28","C.ALB",0.125387960050026,0.145953008400223,0.0148887335304129,0.0865978604321704,0.0447355838347617,0.0286800946835838,0.0595343209404263
"huDistalExp4_plate13_BC72","huDistalExp4_plate13_BC72","C.ALB",0.284887200941585,0.208713138794061,0.0421505345837236,0.0241935344098583,0.0193612408829746,0.139256978341005,0.189750807620868
"huDistalExp4_plate13_BC16","huDistalExp4_plate13_BC16","C.ALB",0.0713039185448475,0.193552418574275,-0.0518733760466358,0.222793484511681,0.0911016085817238,0.0366703330584019,0.183965826580707
"huDistalExp4_plate13_BC45","huDistalExp4_plate13_BC45","C.ALB",0.225510378468447,0.280383652062546,0.0258458397175744,0.0925856711696426,0.0764012618783121,0.0154508577502457,-0.00807406697874258
"huDistalExp4_plate13_BC8","huDistalExp4_plate13_BC8","H1N1",0.035905907486909,0.260229983991861,-0.0442965132553371,0.206056004446427,-0.0320419415017181,-0.0725376549675673,0.0523852242144165
"huDistalExp4_plate13_BC58","huDistalExp4_plate13_BC58","C.ALB",0.100221063013133,0.347509124056294,0.155369985981603,0.459447215480578,0.084895234530451,0.0290454480239341,0.21538108221541
"huDistalExp4_plate13_BC80","huDistalExp4_plate13_BC80","SARS-CoV-2",-0.0410145651984754,0.147031421089921,-0.106101988975427,0.0792442140116167,-0.21655638646302,-0.093729250511797,-0.0923996277777961
"huDistalExp4_plate13_BC61","huDistalExp4_plate13_BC61","C.ALB",-0.0552205201492386,0.118853108085009,-0.0992889698674162,0.195707537257785,-0.00891549267003056,-0.0526794868577373,-0.0218670733108964
"huDistalExp4_plate13_BC46","huDistalExp4_plate13_BC46","C.ALB",0.0790548573349926,0.228096927883394,0.158087162877663,0.42507026242186,0.141991662405076,0.116230494132984,0.101954862780364
"huDistalExp4_plate13_BC78","huDistalExp4_plate13_BC78","C.ALB",0.343392106298024,0.520119918626736,0.0773187346102029,0.361405396545824,0.145482684838116,0.142114294227762,0.237079765049513
"huDistalExp4_plate13_BC93","huDistalExp4_plate13_BC93","C.ALB",0.0349264156624747,0.2183719692514,0.102727830543562,0.441396211052262,0.14756903327531,0.130511247109907,0.106672568651725
"huDistalExp4_plate13_BC68","huDistalExp4_plate13_BC68","C.ALB",0.281608796663686,0.264946868169928,-0.0649925066970041,0.112962932517144,0.0320429596264824,0.0824494846442896,0.0592808979060078
